ACCOUNT,NAME,DELIVERY ADDRESS,Longatude,Latitude,Level of Accuracy
10296,MPATI PHARMACY NATIONAL CHRONIC SOL,SHOP 1 28 BEACONSFIELD ST DUNDEE,30.234774,-28.16145,High
10298,DR STEYN PF,"PRETORIA EAST HOSPITAL SUITE M17 C/O NETCARE AND
  GARSFONTEIN ROAD MORELETA",28.3047,-25.8205499,High
10299,JUBILEE PHARMACY NATIONAL CHRONIC SOL,107 STATION ROAD MATATIELE,28.8177149,-30.3424743,High
10300,PHARMACENTRE PHARMACY (NCS),"SHOP 55 WAVERLEY PLAZA 1116 HERTZOG STR
  VILLIERIA",28.2419073,-25.704459,High
10303,DR THOMPSON R,3 REGENT STREET MALIBU VILLAGE BLUE DOWNS,18.6932,-33.99805,High
10306,DR NDAMASE N(BASIL READ PTY LTD),"7 ROMEO STREET HUGHES EXT
  BOKSBURG",28.2276712,-26.1829177,High
10308,DR EBRAHIM IO,"SUITE 309 UNITAS HOSPITAL CLIFTON AVE
  CENTURION",28.19606,-25.8328199,High
10309,PH 4 LIFE CC CATHERINA VORSTER,101 PLEIN STR POLOKWANE,29.46241,-23.89938,High
10310,DR ISMAIL EBRAHIM AK,"1057 SYLVIA BENJAMIN ROAD EXTENTION 1 JOUBEATON LOC
  KLERKSDORP NORTH WEST",26.6010516,-26.8912882,High
10311,DR PAUL HW NATIONAL CHRONIC SOL,"22 JOUBERT STREET PAUL PIETERSBURG
  KZN",30.2969415,-27.6698959,High
10312,DR GERBER FJ POTCH MOOIRIVIER DIE,81 CHRIS HANI STREET POTCHEFSTROOM,27.08825,-26.7269599,High
10313,SPRINGFONTEIN HANDELAARS SC VENTER,PRESIDENT STEYN STR 76 SPRINGFONTEIN,25.7047499,-30.25943,High
10314,DR PIENAAR L ENVISAGE AESTHETICS,"ENVISAGE AESTHETICS PTY L 54 OLD MAIN ROAD HILLCRES
  KZN",30.7628342,-29.7776905,High
10315,DR MAPESHOANE LB,"SHOP 4A UNIPARK 725 ARCADIA STR
  ARCADIA",28.2881457,-25.7085135,High
10317,DR VASSEN S 11,21 LUGMAG AVENUE FACTRETON,18.5213523,-33.9092628,High
10318,VARI-MED CC,5 NAVETTE CLOSE JUKSKEIPA GAUTENG,27.97869,-26.0316699,High
10319,SPRINT PACKAGING MANUFACT,"4 ADMIRAL CLOSE EPPING INDUSTRIAL 2
  CAPE TOWN",18.55791,-33.93897,High
10321,DR SMIT JGM,"LITTLE COMPANY OF MARY MEDICAL CENTRE SUITE 6
  GEORGE STORRAR DRIVE",28.2161659,-25.771333,High
10322,DR ADAMS A TRAVAC,"301 DARTFIELD ROAD KRAMERVILLE
  1ST FLOOR !!!ROSE!!!",27.91823,-26.16063,High
10323,ENGELBRECHT WG FISIOTERAPEUT,"211 RONDEBULTWET FARRAR PARK
  BOKSBURG",28.245122,-26.248625,High
10326,DR BLIGNAUT C 13 EOH HEALTH TRIDENT S,"EOH HEALTH TRIDENT STEEL MARTHUNISEN ROAD ROODEKOP
  GERMISTON",28.1321077,-25.9753136,High
10329,SR COHEN SS,"4 DEVON AVE WESTERN EXT
  BENONI !RASSIE - DO - 15:",28.03373,-26.1577,High
10330,LUDIK S MENLYNMED CHIROPRACT,"MENLYNMED MENLYN RETAIL P C/O GARSFONTEIN RD & LOIS
  NEWLANDS PRETORIA",28.271865,-25.7931719,High
10331,DR BRUWER AJF GLENCORE MERAFE VENTURE,"WONDERKOP SMELTER WONDERKOP MARKANA ROAD
  RUSTENBURG",27.87768,-26.12281,High
10332,DR BLOOM SJ TANDARTS,125 BRAM FISCHER DRIVE FERNDALE,28.00166,-26.10446,High
10333,BEAUTY ENVISAGED CC (DR PERANOVIC VM),"SHOP 14/16 GLEN VILLAGE NORTH CENTRE CNR HANS STR
  & OLYMPUS DRIVES",28.327951,-25.789514,High
10336,DR MOKWENA LS & ASSOCIATES INC,"18591 TAELO MOLOSTOUA STR BLOMANDA
  BLOEMFONTEIN",26.2264466,-29.1999114,High
10340,TURF APTEEK NATIONAL CHRONIC SOL,107 HIGH STREET TURFONTEIN,28.03854,-26.245449,High
10341,SOUTH RAND DISPENSARY (NCS),"220 JHB ROAD 2ND AVENUE
  LA ROCHELLE",28.0552992,-26.2423671,High
10342,SPRINGBOK PHARMACY 11 (NCS),"SHOP 3 ALBERTON MALL VOORTREKKER ROAD 56
  ALBERTON",28.122095,-26.271167,High
10345,PEOPLES CHOICE PHARMACY (NCS),"SHOP 5 PICK N PAY CENTRE GROOMSTR
  KOKSTAD",29.427092,-30.554554,High
10346,MULMED PHARMACY NATIONAL CHRONIC SOL,"70 HYTHE AVE 
  MULBARTON",28.0614611,-26.2936327,High
10347,MEDI-KEM PHARMACY NATIONAL CHRONIC SOL,70 KERK STRAAT ERMELO,29.9839118,-26.5158136,High
10348,LEON THOM PHARMACY NATIONAL CHRONIC SOL,"WINKEL 29 PHALABORWA MALL
  PALMLAAN",31.136148,-23.948232,High
10352,STEVE DICKINSON PHARMACY (NCS),22 VOORTREKKER STRAAT MIDDELBURG,29.457983,-25.765152,High
10355,GLEN MEDI SEND APTEEK 11 (NCS),1 PATULA BLDG 68 GLENWOOD LYNNWOOD GLEN,28.283475,-25.77764,High
10360,LIMB ORTHOTIC & PROSTHETI SERVICES,"87 KLEINBERG STREET BENDOR PARK
  POLOKWANE",28.221844,-25.685809,High
10365,MEDIRITE MH PARKLANDS PHY,"CHECKERS HYPER SANDOWNE ROAD
  PARKLANDS",18.503332,-33.80103,High
10366,KRUGER & VAN ZYL PHYSIO CARE VAN SCHAIK,"1151 MEYER STREET WAVERLEY
  PRETORIA",28.2426142,-25.6976358,High
10367,DR MAMETJA TA,"107 THORNTREE COMPLEX BLOCK VV
  SOSHANGUVE",28.103306,-25.5817943,High
10369,DR LION-CACHET S,"9 EUGENE MARAIS STR FARRARMERE
  BENONI",28.29042,-26.15709,High
10370,DR ODENDAAL JJ 14 OCCUTRAVEL MOBILE CL,"OCCUTRAVEL MOBILE CLINIC 315 WALTLOO STREET
  WALTLOO",28.259028,-25.776226,High
10371,MEDIRITE THREE RIVERS PHY,"CNR UMTATA & TOWNS ROADS THREE RIVERS VEREENIGING
  GAUTENG",27.968962,-26.6538839,High
10374,DR CRAFFORD MD&VIVIER PF,"NOAG SE DIEREKLINIEK 861 WEKKER STR
  MORELETA PARK X9",28.296503,-25.830288,High
10375,DR STUART AD 75 HSP GROUPSA PTY LTD,"HEALTH & SAFETY PROFESSIO 3 KRAM STREET
  ISANDO",28.138237,-26.1696916,High
10377,UPINGTON PHARMACY (NCS),33 SCHRODERSTR UPINGTON,21.247094,-28.4575659,High
10380,KLEINMOND KLINIEK PHY (NCS),25 MAIN ROAD KLEINMOND,19.032715,-34.340237,High
10381,VITALMED EMER RESPONSE,"20 BEVERLEY STREET NORTH CONSTANTIA KLOOF
  ROODEPOORT",30.901227,-30.036596,High
10382,DR MALAKA HJ,"SHOP NO 27 LANGA SHOPPING CENTRE WASHINGTON STR
  LANGA",18.49649,-33.9211,High
10383,DR MAGORO TMP 18 NORTHWEST STAR PTY L,"NORTHWEST STAR PTY LTD 414 BLOCK N
  MABOPANE MAIN STR",28.332092,-25.728719,High
10384,DR VAN WYK AF 11 KEYSTONE HEALTH CENT,"KEYSTONE HEALTH CENTRE PT 32 VOORTREKKER STR
  LADYBRAND",29.13835,-28.27913,High
10387,DR OOSTHUIZEN PP,"2DE FLOER KAMER 208 630 FRANCIS BAARD STR
  ARCADUA PRETORIA",28.19464,-25.84654,High
10389,DR ZONDI PC TUKSSPORT PTY LTD,"TUKSSPORT PTY LTD HIGH PERFORMANCE CENTRE L
  VILLIERS SPORTSGROUNDS",28.215781,-25.874961,High
10390,DR DE LANGE LJ 11,"SPRINGS PARKLAND HOSP ROOM 3 1ST FLOOR 23
  ACHILLES RD POLLAK PARK",28.30871,-26.1948,High
10391,HARTSWATER APTEEK NATIONAL CHRONIC SOL,DF MALAN STR HARTSWATER,24.809046,-27.754263,High
10392,NOORD APTEEK 11 NATIONAL CHRONIC SOL,"LIVINGTON STR SHOPRITE SENTRUM
  KURUMAN",23.4344772,-27.4598334,High
10394,DR LE ROUX AJ & PARTNERS (NCS),"89 JAN SMUTS AVE GREENFIELDS
  EAST LONDON",27.858488,-33.034964,High
10395,DR BOSCH JK,"BARKER STREET POSKANTOOR GEBOU
  DANIELSKUIL",23.560946,-28.183771,High
10396,DINUWI PHARMACY NATIONAL CHRONIC SOL,"KROMHOUTSTR 6 KATHU
  LEWER AF BY RIETKUIL 6",23.0468671,-27.6956909,High
10400,TSAKANE MEDICARE PHARMACY,"2020 XHOSA STR TSAKANE
  BRAKPAN",28.382567,-26.354328,High
10401,DR SCHMITZ CC GERMISTON VETERINARY,"GERMISTON VETERINARY HOSP 66 BLACK REEF RAOD
  DINWIDDIE GERMISTON",28.16013,-26.25735,High
10406,KALAHARI PHARMACY 11 (NCS),VOORTREKKER STREET KURUMAN,23.4336227,-27.4626577,High
10411,PEOPLES PHARMACY,"2 KNOWLES CENTRE BAMBOO LANE
  PINETOWN",30.862639,-29.81988,High
10413,DR COLLINS RM 11 & ACCOCIATES PTY LTD,9 STURDEE AVENUE ROSEBANK,28.0960183,-26.3101968,High
10415,DR MASIA KK,1400 DONGIFUNDO STR SIYABUSWA,29.0539044,-25.1120267,High
10420,LENASIA HYPNOTHERAPY CENTRE,"67 POPPY STREET EXT 3
  LENASIA",27.83942,-26.32381,High
10423,MEDIREX APTEEK & MED DEP (NCS),26 DR JAMES MORAKASH POTCHEFSTROOM,27.1004421,-26.7112339,High
10426,BRISLEY T OOGKUNDIGE,"C/O FRIKKIE MEYER BLVD & SULLIVAN STR
  VANDERBIJLPARK",27.82907,-26.7212299,High
10428,SR BESTER I,"DIE WITHUIS 265 GLOVERLAA LYTTELTON
  PRETORIA",28.199212,-25.845847,High
10431,DR MOWZER ZH,144 HALT ROAD ELSIES RIVER,18.5657759,-33.9187982,High
10432,MOALUSI S OOGKUNDIGE,"OFFICE NO 1 81 PLEIN STREET MIDTOWN M
  RUSTENBURG",27.24133,-25.66735,High
10434,COETZENBURG SIMONSRUST PHY (NCS),"CNR CLUVER & HELSHOOGTE R SHOP 6A
  STELLENBOSCH",18.877662,-33.925313,High
10436,EIKENDAL PHARMACY NATIONAL CHRONIC SOL,"247 VOORTREKKER ROAD EIKENDAL
  KRAAIFONTEIN",18.72052,-33.85792,High
10437,OUKLIP PHARMACY NATIONAL CHRONIC SOL,"C/O OUKLIP & CR SWART AVE ROODEKRANS
  ROODEPOORT",27.8557212,-26.1092714,High
10438,DR DE JONGH WA NATIONAL CHRONIC SOL,C/O KERK & NUWESTR COLESBURG,25.0954011,-30.7201744,High
10441,JA ERASMUS APTEEK (NCS),H/V KRUGER & PIET RETIEF WOLMERANSSTAD,28.429527,-27.797712,High
10443,WITPOORTJIE PHARMACY (NCS),"36 GENERAL PIENAAR AVE WITPOORTJIE
  ROODEPOORT",27.83451,-26.13319,High
10444,DR PARKER AI,"HARMONY CENTRE 86 RETREAT ROAD
  RETREAT",18.4799139,-34.0569733,High
10445,DR DANHAUSER N TANDARTS,"MEDICROSS CONSTANTIA PARK C/O CHOPIN AND DUVERNAY S
  PRETORIA",28.287103,-25.802811,High
10446,DR ROSSOUW MJ,"20 PLEINSTRAAT BELMONTPARK
  KRAAIFONTEIN",18.7237151,-33.8515982,High
10448,PALMAE PHARMACY 11 NATIONAL CHRONIC SOL,22 MAIN STREET KURUMAN,23.437879,-27.462666,High
10449,DR BHAM F,36 MAIN ROAD MELEDALE,27.9775098,-26.2701341,High
10453,DYNACEUTICALS PHARMACY,"606 KUDU AVE WHITE THORN OFFICE PARK UNIT A2 GROUN
  FLOOR ALLENS NEK ROODEPOO",27.909891,-26.129462,High
10454,DR VERMOOTEN MI . BTCSA,338A CHAPPIES ROAD LYNNWOOD,28.280134,-25.768581,High
10456,DE DUINE PHARMACY NATIONAL CHRONIC SOL,"SHOP 12 KALAHARI PICK N P CENTRE
  UPPINGTON",21.24471,-28.45821,High
10458,HOLBURN PHARMACY 11 NATIONAL CHRONIC SOL,"56 UITENHAGAGE ROAD SYDENHAM
  PORT ELIZABETH",25.60117,-33.92975,High
10459,DR JORDAAN YE TANDARTS,OLD FARM ROAD SHOP 2 OLD FARM CENTRE FAERIE GL,28.322866,-25.7895879,High
10460,DR STRUTHERS PJ TANDARTS,221 JAN SMUTS AVENUE PARKTOWN NORTH,28.0347,-26.14132,High
10461,X DR GOUWS LM 11 EL-CHEREE BEJAARDE T,"MOERBEISTRAAT 94 SINOVILLE
  PRETORIA",28.217513,-25.685892,High
10464,DR HARTMAN M,"426 RODERICK STRAAT ST GEORGES BUILDING
  NEXT TO CONCORDIA PHARMAC",28.2672013,-25.7678292,High
10467,DR CONRADIE JD ORANJEHOF ACVV DIENS,"ORANJEHOF ACVV DIENSSENTR EUREKA WOONSTELLE 97B
  ROBYNSTR",23.9448815,-31.4171172,High
10468,HELDERZICHT APT & MED DEP (NCS),"EENHEID 111 LIONS SQUARE HOOFWEG 150
  SOMERSETWES",18.465069,-33.9814687,High
10470,EXCELSIOR PHARMACY 11 (NCS),"HEREFORDSTR 4 ERF NO 3
  GROBLERSDAL",29.39827,-25.16679,High
10474,MARANATHA PHARMACY NATIONAL CHRONIC SOL,"MARIO PLAZA SENTRUM WINKEL NO 3 KERK STR 32
  ZEERUST",26.0788094,-25.545081,High
10477,DR URBANEK-RADECKA E,"18 MARK PARK CNR MARKET & VOORTREKKER STR
  VEREENIGING",27.9313503,-26.6750654,High
10478,DR DE VRIES WJ,"LOGEMANSTR 1 UNIVERSITAS
  NETCARE SUITE F06",27.928205,-26.670173,High
10480,TROPICAL SKY TRADING CC,382 PROES STRAAT PRETORIA CENTRAL,28.1966035,-25.7427502,High
10482,TRAUM ASSIST PTY LTD LIFE ASSIST,88 OXFORD ROAD HOUGHTON ESTATES,28.04682,-26.15657,High
10483,WILLA KRAUSE PROMOSIES,4 ALOEWEG DOWNBERN WALLMANSDALL,28.289473,-25.7415016,High
10484,VILLAGE PHARMACY NATIONAL CHRONIC SOL,"EHMKE STR 62 THE VILLAGE
  NELSPRUIT",30.99277,-25.48986,High
10486,RUSSELS PHARMACY NATIONAL CHRONIC SOL,"SAMORA MACHELLSTR SHOP 31 PROMENADE CENTRE
  NELSPRUIT",30.9842,-25.4646,High
10490,DR HYAMS DM,"SHOP A 64-66 MENLYN RETAI CENTRE C/O LOIS & GARSFON
  DRIVES NEWLANDS PRETORIA",28.2784968,-25.7833943,High
10493,DR KEIZAN AJ DENTAL HEALTH CENTRE,268 WELTEVREDEN ROAD BLACKHEATH,27.97092,-26.13461,High
10494,SR DAVIS LA GRASSROOTS CHILDRENS,"GRASSROOTS CHILDRENS CLIN SUITE 101A SANDTON CLINIC
  SOUTH BLOCK CNR PETER PLA",28.0110599,-26.0775699,High
10497,MEDICARES PHARMACY COD FRONTSHOP ONLY,"190 BENGAL STREET LAUDIUM
  (FRONTSHOP STOCK ONLY!!!!",28.108095,-25.781682,High
10500,DR BOTHMA H,"1 QUEEN MARY STR ABORVIEW
  ALIWAL NORTH",26.7190318,-30.6823003,High
10502,TK AGRICULTURAL,"TK AGRICULTURAL NO 2 JONES STREET
  PUTFONTEIN BENONI",28.31478,-26.18688,High
10505,PROCOM DISTRIBUTORS,"ST HELENA STR 9 DENNESIG
  MIDDELBURG",29.476322,-25.730961,High
10507,DR BLIGNAUT C 14 EOH ABANTU CC,"EOH ABANTU CC KATHU R235 MIDAY BETWEEN KHUMAN
  MINE & DINGLETON",28.1321077,-25.9753136,High
10509,DR ENGELBRECHT I BASIC MEDICAL CARE,"BASIC MEDICAL CARE TRAINI & SUPPLIES CC 35 STATION
  LITTELTON MANOR",28.213094,-25.834003,High
10510,DR KOTZE JE 14 EOH HEALTH,"EOH HEALTH MERCEDEZ BENZ WELLNESS CENRE 123 WIERDA
  ZWARTKOPS",28.162211,-25.842436,High
10511,CARE PARTNERS INTELLI CARE,"386 TALJAARD STR HERMANSTAD
  PRETORIA",28.207496,-25.708131,High
10512,DR MANJRA AI PAEDIATRIC ASTHMA &,"SUITE 218 WESTVILLE HOSPI 7 SPINE ROAD
  WESTVILLE",30.93279,-29.851505,High
10513,DR NAUDE HJ RANDFONTEIN DIEREHOS,"H/V STEGMAN/MALAN RANDGATE
  RANDFONTEIN",27.6885882,-26.1681214,High
10515,SUZ INTERNATIONAL FOOD BRANDS AFRICA CC,2071 ERMA STREET ANDEON,28.1075601,-25.7121539,High
10516,DR SCHERMAN B TANDARTS,"545 DOUGLAS SCHOLTZ STR CONSTANTIAPARK
  PRETORIA",28.277425,-25.811239,High
10517,SANCA WITBANK ALCOHO & DRUG HELP CENTRE,24 JELLICOE STREET WITBANK,29.2208261,-25.8779096,High
10523,DR BUYS AM,"CNR OF BEYERS NAUDE & WAU AVE NORTHCLIFF
  NAC MEDICAL & DENTAL CENT",27.9779987,-26.1397414,High
10525,BTS ELECTRICAL AND MECHANICAL SERVICES,"BTS BUILDING CNR TOENEN & LABORATORY STREET
  EXTENTION 56",29.229173,-25.8866,High
10534,GROSVENOR PHARMACY NATIONAL CHRONIC SOL,"CNR NELSON MANDELA DR & AIKON STR
  PORT SHEPSTONE",30.4512403,-30.7375403,High
10535,MEDICENTRE PHARMACY NATIONAL CHRONIC SOL,"SHOP 2 MUTUAL BLG 46-48 CATHCART ROAD
  QUEENSTOWN",26.874869,-31.897727,High
10536,KIESERVILLE PHARMACY (NCS),"PALM SANDS SHOPPING CENTR 38-40 DR BEYERS NAUDE DRI
  BURGERSDORP LICHTENBURG",26.17462,-26.1640799,High
10537,LAUTZLAAN PHARMACY NATIONAL CHRONIC SOL,LAUTZLAAN 40 FLIMIEDA KLERKSDORP,26.6547144,-26.8380568,High
10538,WOOLFSONS PHARMACY NATIONAL CHRONIC SOL,"SHOP B 6A THE FIELDS
  BURNETT STR",28.233451,-25.7501919,High
10540,SWELLENDAM PHARMACY NATIONAL CHRONIC SOL,45 VOORTREKSTREET SWELLENDAM,20.44342,-34.020351,High
10541,H VAN DER WAL PHY (NCS),137 WATERKANT STREET ODENDAALSRUS,26.688491,-27.8776688,High
10543,ROTHDENE PHARMACY NATIONAL CHRONIC SOL,"WINKEL NO 10 VERWOERDWEG 108
  KLIPRIVIERDORP",28.00946,-26.58442,High
10545,DR ALBERTS MMS,"UNIT 2 LIFESTYLE MANAGE PARK 223 CLIFTON AVENUE
  LYTTLETON",28.1359604,-25.8777109,High
10546,DR STROHMENGER A TANDARTS,99 LENCHEN AVE NORTH CENTURION,28.1918657,-25.8562669,High
10548,SR TURNBULL L BEDFORDVIEW MOTHER &,"BABY CENTRE 32 LUCAS LANE
  BEDFORDVIEW",28.13461,-26.1916699,High
10549,KLOPPER A BIOKINETICS,OYSTERBAY 18A SILVERLAKES,28.3657,-25.76842,High
10553,COMBINED MEDICAL SPECIALITIES PTY LTD,93 FERERO AVENUE RANDPARK RIDGE,30.8100865,-29.7859223,High
10554,LIBRA PHARMACY AE MANNGO CC,"94B LANDROS MARE STREET 
  POLOKWANE",29.45148,-23.9030999,High
10555,FERREIRA M 12 FISIOTERAPEUTE,BARNARDSTRAAT 862 ELARDUSPARK,29.2184575,-25.87711,High
10558,DAELITE LISTER PHARMACY,"195 JEPPE STREET LISTER MEDICAL BUILDING
  JOHANNESBURG",28.04578,-26.2008,High
10559,CITRUSDAL APTEEK,"VOORTREKKERSTRAAT 36 CITRUSDAL
  WESTERN CAPE",19.0129671,-32.5914092,High
10564,KALAPENG MIDRAND PHARMACY,"SHOP 21 MIDRAND CITY CENT OLD PRETORIA ROAD
  MIDRAND",28.1354476,-25.9736159,High
10565,MIDLAND DRUG STORE NATIONAL CHRONIC SOL,46 CALEDON STREET GRAAFF-REINET,24.5338059,-32.24909,High
10566,DR ENGELBRECHT SJ,"MORKEL VAN TONDER STR 4A LANGENHOVENPARK
  BLOEMFONTEIN",26.16495,-29.09772,High
10569,BESMO CAFE,"19 ANTIMOON STREET GRAVELOTTE
  LIMPOPO",30.611233,-23.950471,High
10570,CURE-O-PHARM PHARMACY (NCS),THABO MBEKI STREET 42 PIETERSBURG,29.46274,-23.9091999,High
10572,DR LESSEN T HUIS HOEVELD,"PLEINSTR 13 ALBERTVILLE
  JOHANNESBURG",27.97977,-26.12436,High
10575,KAMOSA PHARMACY,"SHOP NO 3 RAMAILA COMPLEX POST OFFICE STREET NEBO
  PHOKOANE LIMPOPO !!ROSE",29.76176,-24.90708,High
10578,DIE BOORD PHARMACY NATIONAL CHRONIC SOL,"SHOP 14 DIE BOORD CENTRE SAFFRAAN STR
  STELLENBOSCH",18.84765,-33.945681,High
10579,DR OPT HOF M MALAROP MOTHER & BAB,"MALAROP MOTHER & BABY CAR 125 JAN HOFMEYER ROAD
  DOORN WELKOM VRYSTAAT",26.75537,-27.98599,High
10580,DR ARTHUR LD HOMOPAAT,"214 ALLAN ROAD GLEN AUSTIN
  MIDRAND",28.15572,-25.9518999,High
10581,BUSI LINK PHARMACY NATIONAL CHRONIC SOL,SHOP NO 7 AMCA CENTRE ROA LUSIKISIKI,29.57845,-31.36424,High
10582,DR NIEUWENHUIS TC (ALDAM HEALTH,"ALDAM HEALTH CARE PTY LTD 237 SCHRODERSTRAAT
  GROENKLOOF!ORDERS-0825617",28.2165319,-25.7705644,High
10583,DR DU TOIT TH PHYSIO-FITNESS,1024 SAXBY AVE ELDORAGNE X1,28.15974,-25.84238,High
10584,DR CAMPBELL AD MALOTI VETERINARY,"29A GREY STREET BETHLEHEM
  FREESTATE",28.30473,-28.22936,High
10585,DISA PHARMACY NATIONAL CHRONIC SOL,"948 ST BERNARD STRAAT GARSFONTEIN
  0042",28.316433,-25.80703,High
10586,LADYSMITH PHARMACY NATIONAL CHRONIC SOL,262 MURCHISON STR LADY SMITH,29.78359,-28.55702,High
10587,KLINICARE BLOOMS PHARMACY,"323 CAPE ROAD NEWTON PARK
  PORT ELIZABETH",25.5653845,-33.9484844,High
10591,DR ADAM S TANDARTS,"503 MORELETTA STREET SILVERTON
  PRETORIA",28.2970496,-25.7279979,High
10593,BHAMJEES MEDI-CITY PHY,"38 CONCORDE PLACE EXT 1 LENASIA
  STAND NO 2601",27.8278156,-26.3187059,High
10594,MEDI-CARE PHARMACY,"SHOP NO 104 ATLAS BUSINES CENTRE SITE 528 A GRASKOP
  BUSHBUCKRIDGE",31.071218,-24.835066,High
10598,DR MAGNUS C ADMINISTRASIE,"RUIMSIG OFFICE ESTATE HOLE IN ONE RD
  BLDING 4 SUITE 1",27.8695843,-26.0913932,High
10599,DR KHUMALO BF PRACTICE,SHOP 217 BLUE HAZE MALL HAZYVIEW NEXT TO POST OFF,31.1272399,-25.0414599,High
10600,DR MAMPIE DMK,"100A BIBLIOPLAZA THABO MBEKI DR
  RUSTENBURG",28.0352,-26.18108,High
10601,AMEENS PHARMACY NATIONAL CHRONIC SOL,"108A BEETLESTONE ROAD GELVANDALE
  PORT ELIZABETH",25.55443,-33.92122,High
10604,VENTERSDORP PHARMACY (NCS),CARMICHAEL STR 52 VENTERSDORP,26.826534,-26.318,High
10605,JAPIE VISSER APTEEK 11 (NCS),"GROBLER STR 17 POLOKWANE
  PIETERSBURG",29.45209,-23.90947,High
10606,UMZI-MED PHARMACY NATIONAL CHRONIC SOL,"STAND 1607 MAIN ROAD DE BRUIN PLAZA
  UMZIMKULU",29.7628712,-30.0356083,High
10607,PRETORIA VLIEGSKOOL CC,"LINDVELDTROAD WONDERBOOM AIRPORT
  DOORNPOORT PRETORIA",28.2156,-25.6555,High
10608,DR BURGER A,"INTERCARE GLENFAIR NR 6 B GLENFAIR BOULEVARD C/O
  LYNNWOOD & DAVENTRY ROAD",28.2815901,-25.7657891,High
10609,DR BERRY TG (JNR),14 KRUGER STREET GROBLERSDAL,29.3957,-25.16929,High
10610,DR MKHIZE PZP ZINC MED SOLUTIONS C,"EAST BLOCK 1002 & EB 1002 PINESLOPES SHOPPING CENTR
  C/O WITKOPPEN & THE STRAI",28.024464,-26.045559,High
10611,DR LEVENDIG EH 11 PURE ESTHETICS ON 11,"PURE ESTHETICS ON 11TH PT 77 - 11TH STREET
  PARKMORE",27.97209,-26.05507,High
10613,HEALTH TEAM MED FACILITY,WES STRAAT 30 MACHADODORP,30.0412437,-25.6948461,High
10614,DR SCHLEBUSCH M TANDARTS,"418 ROSSOUW STREET DIE WILGERS
  PRETORIA",28.310408,-25.758405,High
10615,DR HARRIS M HOMOPAAT,"104 VLEILOERIE COMPLEX KILNERPARK
  GANE STR",28.26413,-25.78946,High
10617,DR BODIBA TLL OUR HEALTH MED CENTR,"65 RETIEF STR MOKOPANE
  0600",26.1842567,-29.1093207,High
10618,DR NGOBENI NC,"SHOP NO 6 ROSSLYN CORNER NEXT TO SPAR PIET RAUTENB
  STREET",27.782931,-25.6324185,High
10621,DR UMAR F KAELO CONSULTING PTY,"41 IMVUBU PARK PLACE RIVERHORSE VALLEY
  BUSINESS ESTATE",30.891133,-29.918366,High
10624,DR VAN ZYL CG,VOORTREKKER STRAAT 28 VRYBURG,24.729172,-26.96216,High
10626,CIVIMED PHARMACY 11 NATIONAL CHRONIC SOL,"SHOP NO 3 THE INN PLACE BUILDING
  389 SOUTRIVIER AVE",28.3051698,-25.7041871,High
10628,EASTERN MEDICINE DEPOT 11 (NCS),"24 TOM JONES STREET BENONI
  (084 4063 100)",28.31704,-26.19097,High
10631,DR VAN DER MERWE P 11 PPC CEMENT,"(HERCULES FACTORY) DF MALAN DRIVE
  HERCULES",28.2161659,-25.771333,High
10633,DR DU PLESSIS N,"SCHOLTZ & DE JAGER RADIOL KLOOF MEDI KLINIC 511 JOC
  STREET",28.116642,-25.7543499,High
10636,DR STEYN L YOUTHFUL BEAUTY MEDI,"3 BOSBERG CRESCENT AERORAND
  MIDELBURG",29.435468,-25.804513,High
10640,DR SARA AM,"96 MAIN STREET HOWICK
  KWAZULU NATAL",30.2305089,-29.4825518,High
10641,DR HENNING BH GEOFF TWYCROSS TRUST,"GEOFF TWYCROSS TRUST PINE VALLEY SAWMILLS TURN
  N4 ONTO R539 @ SUDWALA CA",25.6282306,-33.8580132,High
10644,DR ENSLIN M TANDARTS,NATALIELAAN 99 MURRAYFIELD,28.315369,-25.7488509,High
10645,DR JACOBSZ NC,"WESTGLEN STREET NO 1 CLEARWATER ESTATE
  RIETVALLEIRAND ESTATE IS",28.263843,-25.851958,High
10647,GYS SMIT PHARMACY NATIONAL CHRONIC SOL,"SHOP 11 METROPOLITAN CENT FABRIEK STRAAT
  PAARL",18.96517,-33.72893,High
10648,DRS POTZE LEWIS & DU TOIT,"KAMET 203 UNITAS HOSPITAL CLIFTON LAAN LYTTLETON
  CENTURION",28.2017421,-25.8403665,High
10650,MOUNT PLEASANT PHARMACY (NCS),"MOUNT PLEASENT SHOPPING C 10 BUFFELSFONTEIN ROAD
  MOUNT PLEASENT",25.53613,-33.99476,High
10651,VAALWATER PHARMACY NATIONAL CHRONIC SOL,251 SANDDRIF WEG VAALWATER,28.11756,-24.29082,High
10652,KENSINGTON COMMUNITY PHY (NSC),"THE MEDICAL CENTRE 122 LANGERMANN DRIVE
  KENSINGTON",28.1076,-26.1892,High
10653,TULISA PARK PHARMACY (NCS),"WINKEL 2 TULISAPARK SENTR HEIDELBERG 274
  TULISA PARK",28.1033933,-26.2449637,High
10654,TOTHILLS PHARMACY (NCS),"SHOP 6 SCHREINER CHAMBERS 94 PRITCHARD STR
  JOHANNESBURG",28.04585,-26.20307,High
10655,RISSIK PHARMACY 11 NATIONAL CHRONIC SOL,"METROPOLITAN BLDG 108 FOX STREET
  JOHANNESBURG",28.04268,-26.2062199,High
